business,ரெனால்ட் நிறுவனத்தின் துணை நிறுவனங்களான நிசான் மோட்டார் மற்றும் மிட்சுபிஷி மோட்டார்ஸ் நிறுவனங்களின் தலைவராகவும் பணிபுரிந்து வருகிறார்.
business,ஆடம்பரத்தால் வீழ்ந்த விஜய் மல்லையா தற்போது தோற்றுப்போன நிறுவனங்களுக்கு உதாரணமாக இருக்கிறார். இரண்டு பெரிய கட்சிகளும் அவரை சரிவர கையாளவில்லை. ஒரு கட்சி அவரை இந்தியாவில் இருந்து தப்பிக்க விட்டது. ஒரு கட்சி அவர் மீது சரியான நடவடிக்கையை எடுக்கவில்லை.
spirituality,முத்துப் போன்ற புன்னகை உடையவளே! இன்னுமா விடியவில்லை? என்கிறாளாம் தோழி.
business,"அடுத்த ஆறு ஆண்டுகளில் விவசாயிகளின் வருமானம் இரட்டிப்பாக உயர்த்தப்படும் என கடந்த ஆண்டில் பிரதமர் மோடி அறிவித்தார். இதற்கேற்ப 7 அம்ச திட்டத்தினையும் வெளியிட்டார். இதில் பாசன வசதி உருவாக்கம், தரமான விதைகள் மற்றும் அறுவடைக்கு பின்பு இழப்புகளை குறைப்பது உள்ளிட்டவையும் அடங்கும்."
business,2015-ம் ஆண்டு மார்ச் மாதத்தின் படி பொதுத்துறை வங்கிகளின் வாராக் கடன் ரூ.2.75 லட்சம் கோடியாக இருந்தது. ஆனால் 2017-ம் ஆண்டு ஜூன் மாதத்தின் படி ரூ.7.33 லட்சம் கோடியாக இது அதிகரித்திருக் கிறது.
spirituality,"சந்திரனை மனோகாரகன் என்பார்கள். அதாவது, நம் மனதை ஆட்டிவைப்பவன் சந்திர பகவான். நாம் நல்லது நினைத்தாலும் தீய சிந்தனைகளுடன் இருந்தாலும் அதற்குக் காரணம் சந்திரனே என்கிறது ஜோதிட சாஸ்திரம். அதனால்தான் சந்திரனை, மனோகாரகன், மனதுக்கு அதிபதி என்றெல்லாம் சொல்கிறார்கள்."
tamil-cinema,"சில மாதங்களாகவே கமல் - ஷங்கர் இருவருமே பேச்சுவார்த்தை நடத்தி வருவதாகவும், 'இந்தியன் 2' உருவாக வாய்ப்புகள் இருப்பதாகவும் செய்திகள் வெளியாகின. இச்செய்தியை இருவருமே மறுக்கவில்லை."
tamil-cinema,முன்னாள் காதலிகளுக்கு கல்யாண அழைப்பிதழ் கொடுப்பதற்காக பயணிக்கும் இளைஞனின் கதையே 'ஜெமினிகணேசனும் சுருளிராஜனும்'.
tamil-cinema,இறுதிகட்டப் படப்பிடிப்பை எட்டியுள்ள 'சர்வம் தாளமயம்'
business,"டெஸ்லா நிறுவனம் எஸ்யுவி, செடான் மாடல் கார்களைத் தயாரிக்கிறது. இந் நிறுவனத்தின் மாடல் எஸ், மாடல் எக்ஸ், மாடல் 3 ஆகிய கார்கள் சர்வதேச அளவில் மிகவும் பிரபலமானவையாகும்."
business,சுதந்திர தினத்தின்போது கோவாவில் இந்த பஸ்கள் ஒரு நாள் இயக்கப்பட்டன. இத்துடன் எத்தனாலில் இயங்கும் பஸ்களும் இயக்கப்பட்டன. பயோ கேஸில் இயங்கும் இத்தகைய பஸ்களை இயக்குவதற்காக தயாரிப்பு நிறுவனமான ஸ்வீடனைச் சேர்ந்த ஸ்கானியாவுடன் கோவா மாநில போக்குவரத்து கழகம் ஒப்பந்தம் செய்துள்ளது.
business,அம்பாசிடர் காருக்கு போட்டியாக சிறிய அளவில் தயாரிக்கப்பட்ட இந்த கார் மிகுந்த வரவேற்பைப் பெற்றது. 1973-ம் ஆண்டு முதல் 1998 வரை இது இந்திய சாலைகளில் கோலோச்சி வந்தது.
spirituality,"(பப்பி - பரப்பு, அணங்கு - பெண், செப்புறு - செம்மை உடைய)."
business,"அதற்கு ஏற்றார்போல், அந்த நிறுவனத்தின் தென் இந்திய தலைமைச் செயல் அதிகாரி சங்கரநாராயணன் வெளியிட்ட அறிக்கையில் ஏர்செல் செல்லிடப் பேசி சேவையின் சிக்னல் கிடைப்பதில் மீண்டும் பாதிப்பு ஏற்பட வாய்ப்பு இருக்கிறது என்று இன்று தெரிவித்து இருந்தார் என்பதும் குறிப்பிடத்தக்கது."
tamil-cinema,'100% லவ்' தமிழ் ரீமேக்கான '100% காதல்' படத்தின் ஃபர்ஸ்ட் லுக்கை வெளியிட்டுள்ளது படக்குழு.
tamil-cinema,'சார்லி சாப்ளின் 2'வில் முக்கிய கதாபாத்திரத்துக்கு பிரபு ஒப்பந்தம்
tamil-cinema,"சசி இயக்கத்தில் விஜய் ஆண்டனி நடிப்பில் வெளியாகி இருக்கும் படம் 'பிச்சைக்காரன்'. விஜய் ஆண்டனி இசையமைத்து தயாரித்திருக்கும் இப்படத்தை கே.ஆர் பிலிம்ஸ் நிறுவனம் வெளியிட்டது. இப்படத்துக்கு விமர்சன ரீதியாகவும், வசூல் ரீதியாகவும் நல்ல வரவேற்பு கிடைத்திருக்கிறது."
spirituality,இப்படிப்பட கோமதீசுவரரின் சிலைக்கு பன்னிரெண்டு ஆண்டுகளுக்கு ஒருமுறை முடி பூசை எனும் மகாமஸ்டகாபிஷேகம் நடத்துவர். இது பிப்ரவரி 17-ல் தொடங்கி 28-ம் தேதி வரை நடைபெறுகிறது.
tamil-cinema,தமன்னா இப்படத்தில் பிரமாதமாக நடித்திருக்கிறார். 40 படங்களுக்கு மேல் நடித்துவிட்டார். எந்தவிதமான ஈகோவும் இல்லாமல் பாராட்டுகிறார். எப்போதுமே ஒரு படத்தின் கதையில் எப்போதுமே நான் என்னை ஒப்படைத்துவிடுவேன். அது எப்போதுமே நம்மை அழகாக கொண்டு போகும். அப்படி என்னை அழகாக கொண்டுப் போன மற்றொரு படம் 'தர்மதுரை'.
tamil-cinema,இவ்வாறு லட்சுமி ராமகிருஷ்ணன் தெரிவித்துள்ளார்.
spirituality,"நித்திய சுமங்கலி மாரி அம்மன், படவேடு ரேணுகாம்பாள்,"
business,இந்தியாவில் கொரோலா மாடல் கார்கள் இந்தப் பிரிவில் 42 சதவீத சந்தையைப் பிடித்துள்ளது என்று டொயோடா கிர்லோஸ்கரின் விற்பனைப் பிரிவு துணைத் தலைவர் என். ராஜா குறிப்பிட்டுள்ளார். சமீபத்தில் அறிமுகமான கொரோலா ஆல்டிஸ் மாடல் கார்கள் இந்தியாவில் ஒரு லட்சம் விற்பனையாகியுள்ளன.
spirituality,"சுந்தர் நாராயண பட்டர் (எ) அம்பி பட்டர்,அர்ச்சக ஸ்தானீகர், அழகர்கோவில்"
spirituality,"வாசி யோகத்தில் அதாவது சுவாசத்தில்... மூச்சை உள் இழுத்தல் ராகு, அதாவது வாழவேண்டும் என்ற ஆசையை உண்டாக்குவது."
tamil-cinema,'தேவி' படத்தைத் தொடர்ந்து மீண்டும் ஏ.எல்.விஜய் இயக்கத்தில் பிரபுதேவா நடிக்க புதிய படமொன்றுக்கு பேச்சுவார்த்தை நடைபெற்று வருகிறது.
spirituality,“ஓ..! ஆதமின் மகனே! நான் பசித்திருந்தேன். எனது பசியை நீ ஏன் போக்கவில்லை?” என்று இறைவன் கேட்பான்.
business,"# இன்ஜின் கூலிங் சிஸ்டத்தில் இருக்கும் கூலன்ட் ஹோஸ் அதன் தன்மையை இழந்தால் அது வெடித்து கூலன்ட் முழுவதும் வெளியில் செல்லும் நிலைக்கு தள்ளப்படும், ஆகவே கூலன்ட் ஹோஸ் மோசமான நிலையில் இருப்பதை அறிந்தால் உடனே மாற்றி விடுவது நல்லது. அவ்வாறு மாற்றும் போது இன்ஜினை கூடுதல் சூடாவதிலிருந்து பாதுகாக்கலாம்."
tamil-cinema,அதிகார வெறி கொண்ட அலாவுதீன் கில்ஜி மாற்றான் மனைவி மீது தணியாத ஆசை கொண்டு படையெடுத்தால் அதுவே 'பத்மாவத்'.
spirituality,"சந்திரபாகா நதியில் ஒரே நாளில் மூன்று முறை ஸ்நானம் செய்த மஹாபெரியவர் கேள்வி கேட்ட பண்டிதர்களை, விட்டலின் பாதத்தின் அடியில் உள்ள செங்கற்களில் தலை வைத்து வணங்கினீர்களா எனக் கேட்டாராம். அவர்கள் ‘ஆம்’ என்று சொன்னார்கள். உடனே மகாபெரியவர் அர்த்தபுஷ்டியுடன் அவர்களைப் பார்த்துப் புன்னகைத்தாராம்."
tamil-cinema,இதுவரை 'மெர்சல்' திரைப்படம் என்னென்ன சாதனைகள் செய்துள்ளது என்பதை படக்குழு பட்டியலிட்டுள்ளது.
spirituality,"சரஸ்வதியும், லஷ்மியும் இருபுறமும் இருக்க அருள்பாலிக்கும் விநாயகர் படங்களை வணிகத் தலங்களில் வைத்திருப்பது உண்டு. பல யுகங்களாக வழக்கத்தில் உள்ள விநாயக சதுர்த்திப் பண்டிகை உலகமெல்லாம் கொண்டாடப்படுகிறது.﻿﻿﻿﻿﻿﻿﻿"
tamil-cinema,நகைச்சுவைக் கதாபாத்திரத்திலேயே பார்த்து பழக்கப்பட்ட சதீஷ் இதில் கொஞ்சம் வித்தியாசம் காட்டியிருக்கிறார். அந்தக் கதாபாத்திரத்தின் கனம் உணர்ந்து கச்சிதமாக நடித்திருக்கிறார்.
tamil-cinema,"இதன் அறிமுக விழாவோடு, ஃபர்ஸ்ட் லுக் போஸ்டரையும் வெளியிட்டுள்ளது படக்குழு. இவ்விழாவில் சாய்குமார் கலந்து கொண்டு ஃபர்ஸ்ட் லுக் போஸ்டரை வெளியிட்டார். மேலும், ஆதி மற்றும் ஓவியாவோடு நடிக்கவிருப்பவர்கள் தேர்வு மும்முரமாக நடைபெற்று வருகிறது. விரைவில் படப்பிடிப்பு தொடங்க படக்குழு திட்டமிட்டுள்ளது."
business,"எனவே இந்த பட்ஜெட்டில் வருமான வரி விஷயத்தில் மத்திய அரசு கவனம் செலுத்த வேண்டும் என்ற எதிர்பார்ப்பு உள்ளது. ஓவ்வொரு ஆண்டும் பட்ஜெட் சமயத்தில் வருமான வரி பற்றி பெரிய அளவில் பேசப்படுகிறது. குறிப்பாக வருமான வரியால் அதிகம் பாதிக்கப்படுவது மாத சம்பளம் பெறும், நடுத்தர வர்க்கத்தினரே."
business,"தற்போது மியூச்சுவல் பண்ட் நிறுவனங்கள் முதலீடு செய்வதற்கு பங்குச்சந்தை, கடன் சந்தை, அரசாங்க பத்திரங்கள் உள்ளிட்ட சில வாய்ப்புகள் மட்டுமே உள்ளன. தங்கம் சார்ந்த மியூச்சுவல் பண்ட்களை தவிர, மியூச்சுவல் பண்ட்களில் கமாடிட்டி சந்தையில் அதிகம் முதலீடு செய்வதில்லை."
spirituality,"ன மூங்கில் விதை விதைக்கப்பட்டு, ஐந்து ஆண்டுகளுக்கு அந்த மண்ணில் ஒரு சிறு முளையைத் தவிர வேறெதையும் காணமுடியாது. ஆனால் மூங்கில் மண்ணுக்குக் கீழே வளர்கிறது; அதன் சிக்கலான வேர்த்தொகுதி பக்கவாட்டிலும் செங்குத்தாகவும் விரிந்துகொண்டே செல்கிறது."
tamil-cinema,"அட்லீ இயக்கத்தில் விஜய், சமந்தா, ஏமி ஜாக்சன், இயக்குநர் மகேந்திரன், ராதிகா சரத்குமார் உள்ளிட்ட பலர் நடிக்க, தாணு தயாரித்திருந்தார். விமர்சன ரீதியாகவும், வசூல் ரீதியாகவும் இப்படத்திற்கு பெரும் வரவேற்பு கிடைத்தது குறிப்பிடத்தக்கது."
tamil-cinema,"சிவா இயக்கத்தில் உருவாகியுள்ள 'விவேகம்' படத்தில் அஜித், விவேக் ஓபராய், காஜல் அகர்வால், அக்‌ஷரா ஹாசன் உள்ளிட்ட பலர் நடித்திருக்கிறார்கள். அனிருத் இசையமைத்துள்ள இப்படத்துக்கு வெற்றி ஒளிப்பதிவு செய்திருக்கிறார். சத்யஜோதி நிறுவனம் பெரும் பொருட்செலவில் இப்படத்தை தயாரித்துள்ளது."
tamil-cinema,சென்னை அடையாறில் நடிகர் சிவாஜி கணேசனுக்கு தமிழக அரசு சார்பில் ரூ.2.80 கோடி செலவில் மணிமண்டபம் கட்டப்பட்டுள்ளது.
tamil-cinema,பாண்டிராஜ் - கார்த்தி இணையும் 'கடைக்குட்டி சிங்கம்': ஃபர்ஸ்ட் லுக் வெளியீடு
business,விளையாட்டுத் துறையைச் சேர்ந்த பல முக்கிய விளம்பர மற்றும் சந்தை நிறுவனங்களும் ஸ்டார் இந்தியா இவ்வளவு தொகையை முதலீடு செய்யும் சாத்தியமில்லை என்று கூறின. ஆனால் ஸ்டார் இந்தியா நிறுவனம் சர்வதேச நிறுவனத்தின் துணை குழுமம் என்பதால் இது பிரச்சினையாகவே இல்லை.
tamil-cinema,"ரஜினி அரசியலுக்கு வருவது குறித்து என்ன நினைக்கிறார் என்று கமல் மற்றும் ரஜினி இருவரிடமும் நெருங்கி பழகிய மிக மூத்த நடிகர் ஒருவர் கூறும்போது, ‘‘ரஜினி யின் அறிவு எப்போதுமே ஆன்மிகத்துக்குள் அடங்கியது."
business,$ 2006-ம் ஆண்டிலிருந்து 2008-ம் ஆண்டு வரை டேனோன் குழுமத்தின் நிதிப் பிரிவின் துணைத்தலைவர் பொறுப்பில் இருந்தவர்.
spirituality,மறுநாளே சுவாமி வந்தார். சிரேயாம்சன் அவரை எதிர் கொண்டு அழைத்தான். பகவானை வலம்வந்து வணங்கினான். சிரேயாம்சனுக்கு முற்பிறவி ஞானம் வந்தது.
spirituality,"சென்னையில் நிவாச பெருமாள் வேதாந்த தேசிகர் திருக்கோயிலில், பத்து ஆண்டுகளாக நடைபெற்று வரும் அன்னகூட வைபவம் இந்த ஆண்டு 13.03.2016, ஞாயிற்றுக்கிழமை அன்று நடைபெறவுள்ளது."
business,"இந்த புதிய தொழில்நுட்ப ஏடிஎம்-ஐ மற்ற வங்கிகளுக்கு கொடுப் பது பற்றியும் என்சிஆர் நிறுவனம் திட்டமிட்டு வருகிறது. தற்போது சில பன்னாட்டு வங்கிகளிடம் பேச்சு வார்த்தை நடத்தி வருகிறது, இன்னும் ஓரிரு மாதங்களில் பன்னாட்டு வங்கியுடன் ஒப்பந்தம் போடப்படும் என்று என்சிஆர் நிறுவனம் தெரிவித்திருக்கிறது."
tamil-cinema,இதனால் பல்வேறு முன்னணி ஒளிப்பதிவாளர்களிடம் பேச்சுவார்த்தை நடத்தி வந்தது படக்குழு. இறுதியாக '24' படத்துக்காக தேசிய விருது வென்ற திரு-வை ஒளிப்பதிவாளராக ஒப்பந்தம் செய்துள்ளார்கள்.
tamil-cinema,'விவேகம்' படத்திலிருந்து வெளியிடப்பட்ட 'Surviva' பாடலுக்கு அஜித் ரசிகர்கள் மத்தியில் பெரும் வரவேற்பு கிடைத்துள்ளது.
spirituality,"அன்னை ஆதிபராசக்தி மக்களுக்கு அருள்புரிவதற்காக பல்வேறு வடிவங்களில் கோயில் கொண்டுள்ளார். இதில் கோயில் நகரமான காஞ்சிபுரத்தில் இருந்து எட்டு கிலோமீட்டர் தொலைவில் உள்ள நத்தப்பேட்டை, முத்தியால்பேட்டையில் உள்ள கோயில் தனிச் சிறப்பு பெற்றது."
spirituality,# செய்யும் கர்மங்களைப் பற்றற்று செய்ய வேண்டும்.
tamil-cinema,"திரைப்படத் தயாரிப்பாளர் சங்கத் தேர்தல் அடுத்த மாதம் நடக்கவுள்ள நிலையில், இதில் செயலாளர் பதவிக்கு போட்டியிடும் விஷால் மீது நடிகர் ஜே.கே.ரித்தீஷ் புகார் கூறியுள்ளார். ஆதாரத்துடன் கூறி னால், பதில் அளிக்கத் தயாராக இருப்பதாக விஷால் கூறியுள்ளார்."
tamil-cinema,"இந்து தீவிரவாதம் பற்றி எழுந்துள்ள சர்ச்சை, ஊடகங்களால் தவறாக சித்தரிக்கப்பட்ட ஒன்று. நான் 'டெரர்' என்ற வார்த்தையைப் பயன்படுத்தவில்லை. இங்கே வன்முறை இல்லை என்று யாரும் சொல்லிவிட முடியாது. அது இருக்கவே செய்கிறது. எந்த மதமாக இருந்தாலும் வன்முறை கூடாது என்பது தாழ்மையான வேண்டுகோள்."
tamil-cinema,"இந்நிலையில் 'தீரன் அதிகாரம் ஒன்று' படம் குறித்து சென்னை மாநகர காவல் துணை ஆணையர் சரவணன் கூறுகையில், ''நீண்ட நாட்களுக்குப் பிறகு ஒரு திரைப்படத்தை அது வெளியாகும் தேதியன்றே பார்த்துவிட பல காரணங்கள் இருந்தன."
spirituality,‘ஆன்மிக வழிகாட்டி’ தொடரில் கோவிந்த சாமி சித்தரின் வாழ்க்கைச் சரிதம் கடந்த சில வாரங்களாக வெளிவந்தது. அவரது அருள்மொழிகளை இவ்வாரம் வெளியிடுகிறோம்.
tamil-cinema,"மீன் சந்தையையும், கபடி ஆட்டத்தையும் கண் முன் நிறுத்துகிறார் ஒளிப்பதிவாளர் பி.கே.வர்மா. ஜஸ்டின் பிரபாகரன் இசை பரவாயில்லை ரகமாகவே இருக்கிறது. பிரவீனின் எடிட்டிங் கச்சிதம். சண்டைக் காட்சிகள் ஈர்க்கின்றன."
tamil-cinema,அப்படி என்றால் இனிமேல் படங்களுக்கான இசை என்பதை குறைத்துக் கொள்வீர்களா?
tamil-cinema,அரவிந்த்சாமி நடிப்பில் உருவாகியுள்ள 'பாஸ்கர் ஒரு ராஸ்கல்' திரைப்படம் பொங்கல் வெளியீட்டிலிருந்து பின்வாங்கியுள்ளது.
tamil-cinema,பிரபுதேவா - ஹன்சிகா இணைந்து நடிக்கும் 'குலேபகாவலி' படம் பொங்கல் பண்டிகையை முன்னிட்டு வெளியாகிறது என்று கே.ஜெ.ஆர். தயாரிப்பு நிறுவனம் அதிகாரபூர்வமாக அறிவித்துள்ளது.
tamil-cinema,வட்டி வாங்கும் விதத்தில் அன்புசெழியனின் ஸ்டைல் அதிர்ச்சியாகவும் அதிரடியாகவும் இருக்கும் என்று ஒரு திரை பிரமுகர் விரிவாகச் சொன்னார்.
spirituality,"பகவானின் பெருமைகளைப் பாடுவதிலேயே பக்தர்கள் இன்பம் அடைகின்றனர். அவனை உணர்ந்து, அவன் பெருமைகளைப் பாடி அதுவே தங்களுக்கு வீடாக அவன் திருவடியை அடைவர் என்பது சத்தியம்!"
tamil-cinema,"பெரும் எதிர்பார்ப்புடன் வெளியான இப்படம், கலவையான விமர்சனங்களைப் பெற்றது. மேலும், படத்தின் முதல் நாள் வசூல் 16.61 கோடி என ஸ்ரீக்ரீன் நிறுவனம் அதிகாரபூர்வமாக தங்களுடைய ட்விட்டர் பக்கத்தில் தெரிவித்தது."
business,இந்த காரின் உற்பத்தி நிறுத்தப்பட்டு விட்டதாக டாடா மோட்டார்ஸ் அறிவித்துவிட்டது. இதற்குப் பதிலாக ஹெக்ஸா மாடல் கார்கள் உற்பத்தி செய்யப்பட்டு விற்பனைக்கு வரும்.
business,நிறுவனங்களின் தலை மைச் செயல் அதிகாரிகளை பணியமர்த்தும் இகான் ஸெந்தர் மனித வள நிறுவனத்தின் தலைமைச் செயல் அதிகாரி. 2014-ம் ஆண்டிலிருந்து இந்த பொறுப்பில் உள்ளார்.
tamil-cinema,தமிழகத்தில் அஜித் நடிப்பில் வெளியான 'விவேகம்' படத்தின் முதல் வார வசூல் எவ்வளவு என்ற தகவல் வெளியாகியுள்ளது.
business,# பெற்றோராக இருப்பதைவிட முக்கியமான வேலை வேறு எதுவுமில்லை என்பதை நான் நம்புகிறேன்.
spirituality,"ன் பாண்டி நாட்டில் திருச்செந்தூர் அருகே தாமிரபரணிக் கரையில் இருக்கும் ஆழ்வார்திருநகரி ஆழ்வார்களால் மங்களாசாசனம் பெற்ற 108 திவ்ய தேசத்தில் ஒன்றாகும். நம்மாழ்வார் அவதரித்த இத்தலம் நதிக்கரையில் இருக்கும் நவதிருப்பதிகளில் ஒன்றாக, வியாழனுக்குரிய தலமாக உள்ளது."
tamil-cinema,"படத்தை எடுத்தவர்களுக்கு தைரியம் இருந்தால் என்னை நேரடியாக, நேரலையில், கேமரா முன் என் கேள்விகளை எதிர்கொள்ளட்டும். படத்தின் விளம்பரத்துக்கும் நல்ல வாய்ப்பு. ஏதாவது ஒரு பிரபல சேனல் இதற்கு முன்வருமா?"
tamil-cinema,"கவுதம் மேனன் இயக்கத்தில் தனுஷ், மேகா ஆகாஷ் நடிப்பில் உருவாகி வரும் படம் 'எனை நோக்கி பாயும் தோட்டா'. ஒன்றாக எண்டர்டையின்மண்ட் மற்றும் எஸ்கேப் ஆர்டிஸ்ட் நிறுவனம் இணைந்து இப்படத்தை தயாரித்து வருகின்றன."
tamil-cinema,சைக்காலஜிக்கல் த்ரில்லர் படத்துக்கான இயக்குநரின் மெனக்கெடலை முதல் பாதியில் பார்க்க முடிகிறது. ஆனால் இரண்டாம் பாதியில் சறுக்கி இருப்பது அப்பட்டமாகத் தெரிகிறது.
tamil-cinema,"சரத்குமார் உள்ளிட்ட மூவர் நீக்கம் உண்மையா என்பது குறித்து நடிகர் சங்கத் தலைவர் நாசரிடம் கேட்ட போது, ""இது குறித்து இறுதிமுடிவு இன்னும் எடுக்கப்படவில்லை"" என்று தெரிவித்தார்."
tamil-cinema,இது ரஜினியின் கவனத்துக்கு கொண்டு செல்லப்பட்டது. இதுபோன்ற உணர்ச்சிப்பூர்வ மான கேள்விகள்தான் இத்தனை ஆண்டு களுக்கு பிறகு நடக்கும் இந்த ரசிகர்கள் சந்திப்புக்கு தூண்டுகோலாக அமைந்தது என்கிறார்கள் அவருடன் இருப்பவர்கள்.
spirituality,பயனின்மை என்பதில் பெரும் மதிப்பிருக்கிறது.
tamil-cinema,"'இன்னைக்கு நிறைய பேர்கிட்ட இல்லாத ஒரு கெட்டப்பழக்கம் என்கிட்ட இருக்கு. சொன்ன வார்த்தையைக் காப்பாத்துறது', 'தெரிஞ்ச எதிரியை விட தெரியாத எதிரிக்குதான் அல்லு அதிகம்' என்று விஜய் பேசும் பன்ச் வசனங்களுக்கு தியேட்டரில் விசில் தெறிக்கிறது."
business,"ஆசை காட்டி மோசம் பண்ணிட்டான் என்று என்னை வையத் தோன்றுமே. `எனக்கில்ல, எனக்கில்ல’ என்று தருமி போல் புலம்பத் தோன்றுமே."
tamil-cinema,"தடையை மீறி விழா நடத்தியதால், ஞானவேல் ராஜாவுக்கு தயாரிப்பாளர் சங்கம் ‘ரெட்’ போட்டுள்ளது."
spirituality,தியானம் உடல் வேதனைகளையும் நோய் வாய்ப்புகளையும் குறைக்கிறது
tamil-cinema,"விஜய் படம் தவிர 'யங் மங் சங்', 'மெர்குரி', 'குலேபகாவலி' மற்றும் 'சார்லி சாப்ளின் 2' ஆகிய படங்களிலும் கவனம் செலுத்தி வருகிறார் பிரபுதேவா. தமிழில் அனைத்துப் படங்களையும் முடித்துவிட்டு  சல்மான்கான் நடிக்கவுள்ள இந்திப் படத்தை இயக்கவுள்ளார்."
spirituality,"அதிர்ஷ்டமான தேதிகள்: ஏப்ரல் 29, 30, மே 1 (பிற்பகல்)."
tamil-cinema,"இதைப் பார்த்த நடிகர் ரஜினிகாந்த், ""அன்பிற்குரிய சச்சின், சச்சின் எ பில்லியன் ட்ரீம்ஸ் படம் வெற்றிபெற வாழ்த்துகிறேன். கடவுள் உங்களை ஆசிர்வதிக்கட்டும்"" என்று தனது ட்விட்டர் பக்கத்தில் சச்சினை குறிப்பிட்டு பகிர்ந்துள்ளார்."
business,இந்த மாடல் நிறுவனத்தின் ஓசூர் ஆலையில் தயாராகிறது. பிஎம்டபிள்யூ நிறுவனத்துடன் இணைந்து விரைவில் புதிய மாடல்கள் அறிமுகமாகும். அப்பாச்சி ஆர்ஆர் 310 மாடலில் விற்பனையக விலை ரூ.2.05 லட்சத்திலிருந்து தொடங்கும் என்றும் கூறினார்.
business,இந்த ஆய்வுக்கு 8 மெட்ரோ நகரங்கள் எடுத்துக் கொள்ளப்பட்டன. இதில் 7 நகரங்களில் வேலைவாய்ப்பு சதவீதம் உயர்ந்துள்ளது. சிறு நகரங்களிலும் வேலைவாய்ப்பு சதவீதம் அதிகரித்து வருகிறது.
spirituality,அன்று ரமலான் பண்டிகை. இறைவனின் கட்டளைகளை சிரமேற்று ஒரு மாதம் முழுக்க நோன்பு நோற்று இறைவனின் பேரன்பைப் பெற்று கொண்டாடும் நன்னாள்.
business,"இதில் டாபர் இந்தியா நிறுவன பொருட்கள் மட்டுமல்லாமல் மற்ற ஆயுர்வேத பொருட்கள் தயாரிப்பு நிறுவனங்களான பதஞ்சலி, ஹிமாலாயா நிறுவனங்களின் பொருட்களும் கிடைக்கும்."
business,பிரேசிலில் கடந்த 10 ஆண்டுகளில் இல்லாத அளவுக்கு பொருளாதார தேக்க நிலை நிலவும் சூழலில் அங்கு கார் விற்பனை கடுமையாக சரிந்துள்ளது. கடந்த ஆண்டைக் காட்டிலும் இந்த ஆண்டு மேலும் குறையலாம் என மதிப்பீடுகள் தெரிவிக்கின்றன.
tamil-cinema,எந்தவொரு படமாக இருந்தாலும் இவ்வளவு விலை தான் டிக்கெட் என்று திரையரங்க உரிமையாளர்கள் முடிவெடுக்க வேண்டும்.
tamil-cinema,வாழ்வைத் திருப்பிய நொடிகள் அவை; இப்போது நலமாக இருக்கிறேன்: கார் விபத்தில் சிக்கிய கவுதம் மேனன் ட்வீட்
tamil-cinema,"கடந்த 10 ஆம் தேதி இமயமலைக்கு புறப்பட்டுச் சென்றார் ரஜினி. சென்னையில் இருந்து விமானம் மூலம் இமாச்சலப் பிரதேச மாநிலம் சிம்லாவுக்குச் சென்றவர், அங்கிருந்து தர்மசாலா, ரிஷிகேஷ் செல்ல ஏற்பாடு செய்யப்பட்டிருந்தது. தனது முக்கிய வழிகாட்டிகளை இந்தப் பயணத்தில் சந்தித்து ஆசி பெறுகிறார் ரஜினிகாந்த்."
tamil-cinema,"மீண்டும் சமுத்திரக்கனி இயக்கத்தில் சசிகுமாரை நடிக்க வைக்க பேச்சுவார்த்தை தொடங்கப்பட்டுள்ளது. தமிழில் சசிகுமாரும், தெலுங்கில் நானியை வைத்தும் ஒரே கதையை இயக்க முடிவு செய்திருக்கிறார் சமுத்திரக்கனி."
spirituality,"தோரணமலை முருகன் கோயில் மூர்த்தி, தலம், தீர்த்தம், தவம், தியானம், விருட்சம் ஆகிய ஆறு அம்சங்களால் சிறப்புற்று விளங்குகிறது. தோரணமலை முருகனை வணங்கி அன்பு, பரிவு, பாசம், ஞானம், வரம், சாந்தம் ஆகிய ஆறுவகைக் குணங்களை பெறலாம்."
tamil-cinema,"'வடசென்னை', 'எனை நோக்கி பாயும் தோட்டா', 'மாரி 2' உள்ளிட்ட படங்களில் கவனம் செலுத்தி வருகிறார் தனுஷ். இப்படங்களின் பணிகள் அனைத்தையும் முடித்துவிட்டு, அடுத்தாண்டு ஜூன் மாதத்திற்கு மேல் படமொன்றை இயக்க முடிவு செய்திருக்கிறார்."
tamil-cinema,"இப்படத்தின் கதை விண்வெளியை அடிப்படையாக கொண்டது. இதில் என் மகன் ஆரவ், என் மகனாகவே நடிக்கிறார். ஆரவ்க்கு கொஞ்ச நாள்தான் படப்பிடிப்பு என்றாலும், படம் முழுக்கவே இருப்பார். கிராபிக்ஸ் பணிகள் நடைபெற்று வருகின்றன."
spirituality,இதனால் கிறிஸ்தவ வழிபாட்டில் பத்தாம் நூற்றாண்டில் ஓக் மரம் உயிர்ப்பின் அடையாளமாக இடம்பெறத் தொடங்கியது.
spirituality,மங்கையுள்ளாய் ! திருப்பெருந்துறை மன்னா !
tamil-cinema,சட்ட விரோதமாக திரைப்படங்களை இணையதளத்தில் வெளியிட்ட திருப்பத்தூர் இளைஞரை போலீஸார் கைது செய்தனர்.
